X,Y,ASPI_ID,ASPI_pavadinimas,ASPI_grupe,Adresas,POINT_X,POINT_Y,Savivaldybe,Filtras_gyd,Filtras_visi,Filtras_slaug,Filtras_Pirm_laik,Filtras_Antr_laik,Filtras_Trec_laik,Pirm_visi,Pirm_gyd,Pirm_slaug,Antr_visi,Antr_gyd,Antr_slaug,Trec_visi,Trec_gyd,Trec_slaug,Pok_visi_eur,Pok_gyd_eur,Pok_slaug_eur,Pok_visi_proc,Pok_gyd_proc,Pok_slaug_proc,FID
23.1617509849964,55.079183514571,129,VšĮ Panemunių ambulatorija,1 - Visų šalies ASPĮ,"Beržų g. 3, Plokščių k., Šakių r. sav.",23.1617509849964,55.079183514571,Šakių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,646,969,504,697,1049,558,774,1238,614,128,269,110,20,28,22,130
21.577149,55.286442,130,VšĮ Juknaičių ambulatorija,1 - Visų šalies ASPĮ,"Šiloko g. 3, Juknaičių k., LT-99331 Šilutės r.",21.5771490000001,55.2864420000001,Šilutės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,969,1744,785,1067,2008,879,1295,2397,1092,326,653,307,34,37,39,131
24.3214695,54.589482,131,VšĮ Stakliškių PSPC,1 - Visų šalies ASPĮ,"Prienų g. 15, Stakliškių k., LT-59370 Prienų r.",24.3214695000001,54.5894820000001,Prienų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,886,1393,757,1005,1765,927,1109,2198,1099,224,805,342,25,58,45,132
24.2409105,54.755919,132,VšĮ Kruonio PSPC,1 - Visų šalies ASPĮ,"Kalvių g. 2, Kruonis, LT-56318 Kaišiadorių r.",24.2409105000001,54.7559190000001,Kaišiadorių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,851,1596,563,977,1750,696,1113,1992,826,262,396,263,31,25,47,133
25.100568,55.522287,133,VšĮ Anykščių raj. psichikos priežiūros centras,1 - Visų šalies ASPĮ,"V. Kudirkos g. 1, Anykščiai",25.1005680000001,55.5222870000001,Anykščių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1123,2217,822,1265,2498,919,1479,2467,1132,356,250,310,32,11,38,134
22.9976821676381,55.2312244637889,134,VšĮ Šimkaičių ambulatorija,1 - Visų šalies ASPĮ,"Liepų g. 4, 74337 Šimkaičiai, Jurbarko r. sav.",22.9976821676381,55.2312244637889,Jurbarko r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1142,1750,843,1209,1788,1083,1450,2439,1098,308,689,255,27,39,30,135
23.2332795,54.321291,135,VšĮ Sangrūdos ambulatorija,1 - Visų šalies ASPĮ,"Mokyklos 26, Sangrūdos kaimas, LT-69265 Kalvarija",23.2332795000001,54.3212910000001,Kalvarijos sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1411,1992,1281,1857,2552,1729,2068,2779,1928,656,787,647,46,40,50,136
24.5313495,54.580581,136,VšĮ Aukštadvario PSPC,1 - Visų šalies ASPĮ,"Skrebės g. 1B, Aukštadvaris, Trakų raj. LT-21254",24.5313495000001,54.5805810000001,Trakų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,927,1201,773,1145,1785,954,1527,2659,1306,601,1458,533,65,121,69,137
24.828669,54.516303,137,VšĮ Rūdiškių PSPC ,1 - Visų šalies ASPĮ,"Trakų g. 28, Rūdiškių m., LT-21171 Trakų r.",24.8286690000001,54.5163030000001,Trakų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1332,3023,768,1493,3608,879,1841,4148,1068,510,1125,300,38,37,39,138
21.6228936475339,55.5158411870357,138,VšĮ Švėkšnos PSPC,1 - Visų šalies ASPĮ,"Liepų a.3, Švėkšna,
LT-99383, Šilutės r.",21.6228936475339,55.5158411870357,Šilutės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1315,2051,911,1632,2586,1181,2206,3364,1985,891,1313,1074,68,64,118,139
22.5220905,55.892268,139,VšĮ Luokės PSPC,1 - Visų šalies ASPĮ,"Telšių g. 17-3, Luokė, LT-88238 Telšių r.",22.5220905000001,55.8922680000001,Telšių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1160,2106,1040,1529,2596,1321,1639,3135,1540,479,1029,500,41,49,48,140
23.6146905,56.239074,140,VšĮ Joniškio psichikos sveikatos centras,1 - Visų šalies ASPĮ,"Vilniaus g. 6, LT-84147 Joniškis",23.6146905000001,56.2390740000001,Joniškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1098,2182,897,1381,2947,1186,1393,2869,1048,295,687,151,27,31,17,141
22.7837658182237,55.0652896122398,141,VšĮ Kidulių ambulatorija,1 - Visų šalies ASPĮ,"Nemuno g. 61A, Kiduliai",22.7837658182237,55.0652896122398,Šakių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,982,1767,793,1075,1705,931,1431,2555,1146,449,788,353,46,45,45,142
23.250789,56.097981,142,VšĮ Gruzdžių ambulatorija,1 - Visų šalies ASPĮ,"Dariaus ir Girėno g. 19A, Gruzdžiai, LT-81418 Šiaulių r.",23.2507890000001,56.0979810000001,Šiaulių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1009,2080,568,1124,1935,812,1271,2604,890,262,524,322,26,25,57,143
21.57849,56.166687,143,VšĮ Mosėdžio PSPC,1 - Visų šalies ASPĮ,"Skuodo g. 2, Mosėdžio mstl. LT-98268, Skuodo r.",21.57849,56.1666870000001,Skuodo r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1199,2294,802,1252,2336,889,1476,2868,1272,277,574,470,23,25,59,144
22.983282,55.07172,144,VšĮ Gelgaudiškio ambulatorija,1 - Visų šalies ASPĮ,"Taikos g. 59-3, Gelgaudiškis, LT-71430 Šakių r.",22.983282,55.0717200000001,Šakių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1009,1195,696,1214,1538,1013,1508,1991,1130,499,796,434,49,67,62,145
24.43725,54.855801,145,VšĮ Kaišiadorių psichikos sveikatos centras,1 - Visų šalies ASPĮ,"Gedimino g. 118, LT-56166 Kaišiadorys",24.4372500000001,54.8558010000001,Kaišiadorių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1017,2358,776,1191,2435,906,1332,2353,1009,315,-5,233,31,0,30,146
24.666318,54.786321,146,VšĮ Elektrėnų psichikos priežiūros centras,1 - Visų šalies ASPĮ,"Taikos g. 6A-6, LT-26115 Elektrėnai",24.666318,54.7863210000001,Elektrėnų sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,817,1435,656,973,1758,849,1100,1953,891,282,518,235,35,36,36,147
22.92633,55.627497,147,VšĮ Kelmės raj. psichikos sveikatos centras,1 - Visų šalies ASPĮ,"Vytauto Didžiojo g. 23, LT-86132 Kelmė",22.9263300000001,55.6274970000001,Kelmės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1190,2122,893,1690,3353,1201,1920,3550,1373,730,1428,480,61,67,54,148
22.030272,55.450323,148,VšĮ Pajūrio ambulatorija ,1 - Visų šalies ASPĮ,"Dariaus ir Girėno g. 31, Pajūris, LT-75289 Šilalės r.",22.0302720000001,55.4503230000001,Šilalės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1103,1870,822,1183,1843,936,1641,3242,1259,538,1372,437,49,73,53,149
22.7935215,56.150091,149,VšĮ Papilės ambulatorija,1 - Visų šalies ASPĮ,"J.Basanavičiaus g. 19 A, LT-85243, Papilės sen., Akmenės r.",22.7935215000001,56.150091,Akmenės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1671,3348,1159,1819,3942,1266,2018,3599,1395,348,251,236,21,8,20,150
22.2374205,55.616778,150,VšĮ Laukuvos ambulatorija,1 - Visų šalies ASPĮ,"Šilalės g. 29, Laukuva, LT-75408 Šilalės r.",22.2374205,55.6167780000001,Šilalės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,987,1275,1021,1248,1571,1337,1584,2174,1747,597,899,726,60,71,71,151
24.590268,54.865107,151,VšĮ Žaslių PSPC,1 - Visų šalies ASPĮ,"Vilniaus g. 1, LT-56411, Žasliai, Žaslų sen., Kaišiadorių r.",24.590268,54.8651070000001,Kaišiadorių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1016,1812,864,1263,1953,1130,1613,2574,1398,597,762,534,59,42,62,152
23.117679,55.385496,152,VšĮ Raseinių psichikos sveikatos centras,1 - Visų šalies ASPĮ,"Ligoninės g. 6, LT-60127 Raseiniai",23.1176790000001,55.3854960000001,Raseinių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1129,1829,1011,1312,2398,1222,1683,3085,1564,554,1256,553,49,69,55,153
24.025878,54.60687,153,VšĮ Birštono PSPC,1 - Visų šalies ASPĮ,"Jaunimo g. 8, LT-59206 Birštonas",24.025878,54.6068700000001,Birštono sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1017,1415,822,1199,1901,999,1289,2341,1038,272,926,216,27,65,26,154
22.8855015,55.810116,154,VšĮ Šaukėnų ambulatorija,1 - Visų šalies ASPĮ,"Mokyklos g. 4, Šaukėnų mstl., LT-86386 Kelmės r.",22.8855015,55.8101160000001,Kelmės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1253,2278,875,1444,2702,1018,1754,3297,1510,501,1019,635,40,45,73,155
22.864221,54.774576,155,VšĮ Kudirkos Naumiesčio PSPC,1 - Visų šalies ASPĮ,"Dariaus ir Girėno g. 24, Kudirkos Naumiestis, LT-71317 Šakių r.",22.8642210000001,54.7745760000001,Šakių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1031,1402,825,1298,2097,1032,1359,2229,1039,327,827,214,32,59,26,156
23.1712695,54.849978,156,VšĮ Griškabūdžio ambulatorija,1 - Visų šalies ASPĮ,"Alyvų g. 1-4, Griškabūdis, LT-71295 Šakių r.",23.1712695000001,54.8499780000001,Šakių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,963,1964,860,1123,2275,969,1197,2288,1113,234,324,253,24,16,29,157
21.9866050337483,55.556557071391,157,VšĮ Kvėdarnos ambulatorija,1 - Visų šalies ASPĮ,"K. Jauniaus g. 2B, Kvėdarna, LT-75347 Šilalės r.",21.9866050337483,55.556557071391,Šilalės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1268,2234,1058,1473,2378,1320,1484,2410,1295,215,176,237,17,8,22,158
21.9146715,55.133118,158,VšĮ Pagėgių PSPC,1 - Visų šalies ASPĮ,"Jaunimo g. 6, LT-99287 Pagėgiai",21.9146715000001,55.1331180000001,Pagėgių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1102,2196,727,1351,2569,897,1459,3045,1096,357,849,369,32,39,51,159
22.682502,56.189088,159,VšĮ Ventos ambulatorija,1 - Visų šalies ASPĮ,"Ventos g. 28, Venta, LT-85330 Akmenės r.",22.6825020000001,56.189088,Akmenės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1495,2700,1045,1668,2918,1230,2330,3910,1558,834,1210,513,56,45,49,160
25.5832515,55.970136,160,VšĮ Rokiškio psichikos sveikatos centras,1 - Visų šalies ASPĮ,"Vytauto g. 35, LT-42106 Rokiškis",25.5832515,55.9701360000001,Rokiškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1128,2475,880,1321,3060,1047,1548,3609,1255,420,1134,375,37,46,43,161
24.445089,54.807498,161,VšĮ Žiežmarių PSPC,1 - Visų šalies ASPĮ,"Narimanto g. 35, Žiežmariai, LT-56238 Kaišiadorių r.",24.4450890000001,54.8074980000001,Kaišiadorių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1060,1353,1011,1188,1738,1081,1609,2750,1544,550,1397,533,52,103,53,162
23.72562,54.766197,162,VšĮ Veiverių PSPC,1 - Visų šalies ASPĮ,"Kauno g. 56, Veiveriai, LT-59292 Prienų r.",23.7256200000001,54.7661970000001,Prienų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,834,1396,773,911,1404,902,1194,2024,1153,360,628,380,43,45,49,163
23.5166715,54.235872,163,VšĮ Lazdijų sav. PSPC,1 - Visų šalies ASPĮ,"Kauno g. 8, LT-67128 Lazdijai",23.5166715000001,54.235872,Lazdijų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,962,1741,717,1101,1977,941,1335,2564,1098,374,823,381,39,47,53,164
21.2531085,55.89648,164,VšĮ Kretingos psichikos sveikatos centras,1 - Visų šalies ASPĮ,"Žemaitės al. 1, LT-97106 Kretinga",21.2531085,55.89648,Kretingos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1283,2280,990,1504,2349,1277,1428,2538,1018,145,258,28,11,11,3,165
24.175818898,54.5996817230001,165,VšĮ Jiezno PSPC,1 - Visų šalies ASPĮ,"Vilniaus g. 3, Jieznas 59428, Prienų r.",24.175818898,54.5996817230001,Prienų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,839,1583,878,884,1673,936,954,1750,976,115,167,98,14,11,11,166
24.217731,54.867303,166,VšĮ Rumšiškių PSPC,1 - Visų šalies ASPĮ,"S.Nėries g. 13, LT-56336, Rumšiškės, Rumšiškių sen., Kaišiadorių r.",24.2177310000001,54.867303,Kaišiadorių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1306,1859,1136,1527,2144,1370,1846,2635,1637,540,776,501,41,42,44,167
24.066099,54.403317,167,VšĮ Alytaus miesto sav. PSPC,1 - Visų šalies ASPĮ,"Jiezno g. 2, LT-62212 Alytus",24.0660990000001,54.4033170000001,Alytaus m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1609,2102,1333,2046,2743,1700,2542,3549,2318,934,1447,985,58,69,74,168
22.926879,55.631529,168,VšĮ Kelmės raj. BPG centras,1 - Visų šalies ASPĮ,"A. Mackevičiaus g. 10, LT-86135 Kelmė",22.926879,55.6315290000001,Kelmės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1185,1962,892,1280,2074,1076,1627,2628,1325,443,666,433,37,34,49,169
23.891769,54.516384,169,VšĮ Balbieriškio PSPC,1 - Visų šalies ASPĮ,"Parko g. 5, Balbieriškio mstl., Balbieriškio  sen., Prienų  r. sav., LT-59241",23.8917690000001,54.5163840000001,Prienų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1044,1593,973,1201,1691,1219,1449,2254,1393,405,661,420,39,41,43,170
24.091668,55.545102,170,VšĮ Krekenavos PSPC,1 - Visų šalies ASPĮ,"Maironio g. 8, Krekenava, LT-38308 Panevėžio r.",24.0916680000001,55.5451020000001,Panevėžio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1025,1968,835,1205,2292,1005,1178,1934,1028,153,-34,193,15,-2,23,171
21.469581,55.921419,171,VšĮ Kartenos PSPC,1 - Visų šalies ASPĮ,"Mokyklos g. 22, Kartena, LT-97340 Kretingos r.",21.469581,55.9214190000001,Kretingos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,996,2490,785,1154,1435,1097,1251,1440,1148,255,-1050,363,26,-42,46,172
23.4953595,54.757161,172,VšĮ Kazlų Rūdos PSPC,1 - Visų šalies ASPĮ,"Vytauto g. 45, LT-69417 Kazlų Rūda",23.4953595000001,54.7571610000001,Kazlų Rūdos sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,907,1381,678,976,1516,779,1124,1731,964,217,350,286,24,25,42,173
22.75812,54.635067,173,VšĮ Kybartų  PSPC,1 - Visų šalies ASPĮ,"Tarybų g. 4, Kybartų m., LT-70439 Vilkaviškio r.",22.7581200000001,54.6350670000001,Vilkaviškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1094,1796,819,1246,2043,889,1446,2385,1005,352,589,186,32,33,23,174
21.9318795,55.72809,174,VšĮ Rietavo PSPC,1 - Visų šalies ASPĮ,"Parko g. 8, LT-90311 Rietavas",21.9318795,55.7280900000001,Rietavo sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,819,1928,712,1023,2485,909,1012,2132,899,193,204,187,24,11,26,175
21.3188895,55.556424,175,VšĮ Priekulės PSPC,1 - Visų šalies ASPĮ,"Klaipėdos g. 14, Priekulė, LT-96341 Klaipėdos r.",21.3188895000001,55.5564240000001,Klaipėdos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1615,2698,1357,1886,3225,1631,2217,3491,1986,602,793,629,37,29,46,176
22.454712,55.565118,176,VšĮ Kaltinėnų PSPC,1 - Visų šalies ASPĮ,"Varnių g. 9, Kaltinėnų mstl., Kaltinėnų sen., Šilalės r. sav., LT-75451",22.4547120000001,55.565118,Šilalės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1148,3190,1115,1393,3750,1381,1580,4430,1621,431,1240,506,38,39,45,177
23.222772,54.414369,177,VšĮ Kalvarijos PSPC,1 - Visų šalies ASPĮ,"Vytauto g. 9, Kalvarija, LT-69216, Lietuva",23.2227720000001,54.4143690000001,Kalvarijos sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1089,1703,820,1258,1973,1070,1557,2665,1269,468,962,449,43,57,55,178
21.28491,55.791324,178,VšĮ Paupių PSPC,1 - Visų šalies ASPĮ,"Klaipėdos g. 19, Plikiai, LT-96231 Klaipėdos r.",21.2849100000001,55.7913240000001,Klaipėdos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1152,2080,1003,1302,2178,1223,1430,2365,1276,278,285,273,24,14,27,179
22.089411,56.166372,179,VšĮ Sedos PSPC,1 - Visų šalies ASPĮ,"A. Baranausko a. 8, Seda, LT-89380 Mažeikių r.",22.089411,56.1663720000001,Mažeikių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,824,1619,807,938,2055,950,1032,2301,1066,208,682,259,25,42,32,180
21.570291,56.057193,180,VšĮ Salantų PSPC,1 - Visų šalies ASPĮ,"S. Nėries g. 13A, Salantai, LT-97315 Kretingos r.",21.5702910000001,56.057193,Kretingos r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1018,1922,902,1199,2153,1170,1401,2382,1433,382,460,531,38,24,59,181
25.0437915,54.640134,181,VšĮ Lentvario ambulatorija,1 - Visų šalies ASPĮ,"Lauko g. 26, Lentvaris, LT-25115 Trakų r.",25.0437915000001,54.6401340000001,Trakų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1200,1718,958,1335,1888,1081,1871,2567,1736,671,849,778,56,49,81,182
23.7586905,55.755324,182,VšĮ Šeduvos PSPC,1 - Visų šalies ASPĮ,"Laisvės a. 29, Šeduva, Radviliškio r.",23.7586905,55.755324,Radviliškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1096,1982,853,1307,2622,1061,1553,3283,1241,457,1301,388,42,66,45,183
23.030739,54.954477,183,VšĮ Šakių PASPC,1 - Visų šalies ASPĮ,"V. Kudirkos g. 19, LT-71124 Šakiai",23.0307390000001,54.9544770000001,Šakių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,858,1401,654,1012,1622,788,1209,2310,815,351,909,161,41,65,25,184
23.197509,55.597473,184,VšĮ Tytuvėnų PSPC,1 - Visų šalies ASPĮ,"J. Basanavičiaus g. 4, Tytuvėnai, LT-86486 Kelmės r.",23.1975090000001,55.597473,Kelmės r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,886,1522,788,1057,1704,965,1397,2602,1292,512,1080,504,58,71,64,185
21.125709,55.720296,185,VšĮ Klaipėdos senamiesčio PSPC,1 - Visų šalies ASPĮ,"H. Manto g. 49, LT-92253 Klaipėda",21.1257090000001,55.7202960000001,Klaipėdos m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1342,1814,1039,1538,2150,1196,2135,3095,1664,793,1281,625,59,71,60,186
24.011721,54.42273,186,VšĮ Alytaus medicininės reabilitacijos ir sporto centras,1 - Visų šalies ASPĮ,"Pramonės g. 9, LT-62175 Alytus",24.0117210000001,54.4227300000001,Alytaus m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,803,1539,846,941,1868,1083,1116,2619,1223,313,1080,377,39,70,45,187
21.003912,55.302669,187,VšĮ Neringos PSPC,1 - Visų šalies ASPĮ,"Taikos g. 11, LT-93121 Neringa",21.0039120000001,55.3026690000001,Neringos sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1243,1647,1237,1268,1872,1237,1668,3545,1640,426,1898,403,34,115,33,188
23.7220785,55.638972,188,VšĮ Baisogalos PSPC,1 - Visų šalies ASPĮ,"R. Žebenkos g. 2, Baisogala, Radviliškio r.",23.7220785000001,55.6389720000001,Radviliškio r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,807,1828,753,1036,2582,945,1176,2931,1024,369,1103,271,46,60,36,189
24.9620985,55.037484,189,VšĮ Širvintų raj. PSPC,1 - Visų šalies ASPĮ,"P. Cvirkos g. 13, LT-19121 Širvintos",24.9620985,55.0374840000001,Širvintų r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1013,1560,785,1084,1753,875,1207,2101,1015,194,541,230,19,35,29,190
24.429321,54.853884,190,VšĮ Kaišiadorių PSPC,1 - Visų šalies ASPĮ,"Beržyno g. 27, Kaišiadorys",24.4293210000001,54.8538840000001,Kaišiadorių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1125,1683,982,1248,1842,1148,1549,2348,1425,424,665,443,38,39,45,191
21.1396185,55.705842,191,VšĮ Klaipėdos psichikos  sveikatos  centras,1 - Visų šalies ASPĮ,"Galinio Pylimo g. 3, LT-91231 Klaipėda",21.1396185,55.7058420000001,Klaipėdos m. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,1072,1551,964,1477,2346,1177,1672,2696,1478,599,1145,514,56,74,53,192
23.470281,55.263492,192,VšĮ Ariogalos PSPC,1 - Visų šalies ASPĮ,"Vytauto g. 96, Ariogalos m., Raseinių r. sav.",23.4702810000001,55.2634920000001,Raseinių r. sav.,1 - Slaugytojai,2 - Visi darbuotojai,3 - Gydytojai,2017-07 - 2018-04,2018-05 - 2018-12,2019-09 - 2020-02,855,1757,754,1042,2133,999,1199,2402,1177,344,645,423,40,37,56,193
